"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"78570","48","06802","TX","Mercedes, TX","Hidalgo County (East)--Alamo & Donna Cities",2809,0.0853 
"78570","48","06807","TX","Mercedes, TX","Hidalgo County (North & West)",1729,0.0525 
"78572","48","06803","TX","Mission, TX","Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",291,0.0037 
"78572","48","06805","TX","Mission, TX","Hidalgo County (Central)--McAllen City",3427,0.0438 
"78572","48","06806","TX","Mission, TX","Hidalgo County (Southwest)--Mission City",57979,0.7407 
"78572","48","06807","TX","Mission, TX","Hidalgo County (North & West)",16583,0.2118 
"78573","48","06806","TX","Mission, TX","Hidalgo County (Southwest)--Mission City",25137,0.5953 
"78573","48","06807","TX","Mission, TX","Hidalgo County (North & West)",17092,0.4047 
"78574","48","06806","TX","Mission, TX","Hidalgo County (Southwest)--Mission City",27789,0.4367 
"78574","48","06807","TX","Mission, TX","Hidalgo County (North & West)",35838,0.5633 
"78575","48","06701","TX","Olmito, TX","Cameron County (East)--Brownsville City (North)",5270,1 
"78576","48","06807","TX","Penitas, TX","Hidalgo County (North & West)",13901,1 
"78577","48","06803","TX","Pharr, TX","Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",79937,1 
"78578","48","06701","TX","Port Isabel, TX","Cameron County (East)--Brownsville City (North)",10076,1 
"78579","48","06801","TX","Progreso, TX (PO boxes)","Hidalgo County (Southeast)--Weslaco & Mercedes Cities",2637,1 
"78580","48","07700","TX","Raymondville, TX","Coastal Bend COG (Central) & Willacy County",13208,1 
"78582","48","07600","TX","Rio Grande City, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",43253,1 
"78583","48","06701","TX","Rio Hondo, TX","Cameron County (East)--Brownsville City (North)",5869,1 
"78584","48","07600","TX","Roma, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",19373,1 
"78585","48","07600","TX","Salineno, TX (PO boxes)","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",4,1 
"78586","48","06701","TX","San Benito, TX","Cameron County (East)--Brownsville City (North)",13947,0.2782 
"78586","48","06702","TX","San Benito, TX","Cameron County (West)--Harlingen & San Benito Cities",36188,0.7218 
"78588","48","07600","TX","San Isidro, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",168,1 
"78589","48","06803","TX","San Juan, TX","Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",38987,1 
"78590","48","07700","TX","San Perlita, TX (PO boxes)","Coastal Bend COG (Central) & Willacy County",468,1 
"78591","48","07600","TX","Santa Elena, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",341,1 
"78592","48","06702","TX","Santa Maria, TX (PO boxes)","Cameron County (West)--Harlingen & San Benito Cities",765,1 
"78593","48","06702","TX","Santa Rosa, TX","Cameron County (West)--Harlingen & San Benito Cities",5541,1 
"78594","48","07700","TX","Sebastian, TX (PO boxes)","Coastal Bend COG (Central) & Willacy County",1796,1 
"78595","48","06807","TX","Sullivan City, TX","Hidalgo County (North & West)",6232,0.9886 
"78595","48","07600","TX","Sullivan City, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",72,0.0114 
"78596","48","06801","TX","Weslaco, TX","Hidalgo County (Southeast)--Weslaco & Mercedes Cities",37322,0.9998 
"78596","48","06802","TX","Weslaco, TX","Hidalgo County (East)--Alamo & Donna Cities",7,0.0002 
"78597","48","06701","TX","South Padre Island, TX","Cameron County (East)--Brownsville City (North)",2479,1 
"78598","48","07700","TX","Port Mansfield, TX (PO boxes)","Coastal Bend COG (Central) & Willacy County",319,1 
"78599","48","06801","TX","Weslaco, TX","Hidalgo County (Southeast)--Weslaco & Mercedes Cities",21859,0.6726 
"78599","48","06802","TX","Weslaco, TX","Hidalgo County (East)--Alamo & Donna Cities",10641,0.3274 
"78602","48","05100","TX","Bastrop, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",33759,1 
"78605","48","03400","TX","Bertram, TX","Central Texas COG (West), Burnet & Llano Counties",6246,1 
"78606","48","05800","TX","Blanco, TX","Alamo Area COG (Northeast)--Comal County",212,0.0361 
"78606","48","06000","TX","Blanco, TX","Alamo Area COG (Northwest) & Blanco County",5663,0.9639 
"78607","48","03400","TX","Bluffton, TX","Central Texas COG (West), Burnet & Llano Counties",180,1 
"78608","48","03400","TX","Briggs, TX","Central Texas COG (West), Burnet & Llano Counties",519,1 
"78609","48","03400","TX","Buchanan Dam, TX","Central Texas COG (West), Burnet & Llano Counties",1827,1 
"78610","48","05100","TX","Buda, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",325,0.0072 
"78610","48","05304","TX","Buda, TX","Austin City (Southeast)",1,0 
"78610","48","05309","TX","Buda, TX","Travis County (West, South & Outside Austin City)",2579,0.0571 
"78610","48","05401","TX","Buda, TX","Capital Area COG (Southwest)--Hays County (West)",22655,0.5019 
"78610","48","05402","TX","Buda, TX","Capital Area COG (Southwest)--Hays County (East)",19574,0.4337 
"78611","48","03400","TX","Burnet, TX","Central Texas COG (West), Burnet & Llano Counties",14839,1 
"78612","48","05100","TX","Cedar Creek, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",15642,0.9617 
"78612","48","05309","TX","Cedar Creek, TX","Travis County (West, South & Outside Austin City)",623,0.0383 
"78613","48","05203","TX","Cedar Park, TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",21917,0.2455 
"78613","48","05204","TX","Cedar Park, TX","Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",57740,0.6467 
"78613","48","05305","TX","Cedar Park, TX","Austin City (Northwest)",9287,0.104 
"78613","48","05309","TX","Cedar Park, TX","Travis County (West, South & Outside Austin City)",335,0.0038 
"78614","48","05500","TX","Cost, TX","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties",459,1 
"78615","48","05201","TX","Coupland, TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",799,0.4717 
"78615","48","05301","TX","Coupland, TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",895,0.5283 
"78616","48","05100","TX","Dale, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",11592,0.9989 
"78616","48","05309","TX","Dale, TX","Travis County (West, South & Outside Austin City)",13,0.0011 
"78617","48","05100","TX","Del Valle, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",6289,0.2181 
"78617","48","05304","TX","Del Valle, TX","Austin City (Southeast)",2104,0.073 
"78617","48","05309","TX","Del Valle, TX","Travis County (West, South & Outside Austin City)",20439,0.7089 
"78618","48","06000","TX","Doss, TX","Alamo Area COG (Northwest) & Blanco County",213,0.832 
"78618","48","07200","TX","Doss, TX","Concho Valley COG & Permian Basin Regional Planning Commission (East)",43,0.168 
"78619","48","05401","TX","Driftwood, TX","Capital Area COG (Southwest)--Hays County (West)",5819,1 
"78620","48","05309","TX","Dripping Springs, TX","Travis County (West, South & Outside Austin City)",2797,0.1365 
"78620","48","05401","TX","Dripping Springs, TX","Capital Area COG (Southwest)--Hays County (West)",17530,0.8554 
"78620","48","06000","TX","Dripping Springs, TX","Alamo Area COG (Northwest) & Blanco County",166,0.0081 
"78621","48","05100","TX","Elgin, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",19885,0.7291 
"78621","48","05201","TX","Elgin, TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",779,0.0286 
"78621","48","05301","TX","Elgin, TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",6521,0.2391 
"78621","48","05309","TX","Elgin, TX","Travis County (West, South & Outside Austin City)",90,0.0033 
"78622","48","05100","TX","Fentress, TX (PO boxes)","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",340,1 
"78623","48","05401","TX","Fischer, TX","Capital Area COG (Southwest)--Hays County (West)",42,0.0251 
"78623","48","05800","TX","Fischer, TX","Alamo Area COG (Northeast)--Comal County",1628,0.9749 
"78624","48","06000","TX","Fredericksburg, TX","Alamo Area COG (Northwest) & Blanco County",23080,1 
"78626","48","05201","TX","Georgetown, TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",28498,0.7136 
"78626","48","05204","TX","Georgetown, TX","Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",11437,0.2864 
"78628","48","05201","TX","Georgetown, TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",18620,0.4611 
"78628","48","05202","TX","Georgetown, TX","Capital Area COG--Williamson County (Southeast), Round Rock City",51,0.0013 
"78628","48","05204","TX","Georgetown, TX","Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",21707,0.5376 
"78629","48","05500","TX","Gonzales, TX","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties",12046,1 
"78631","48","06000","TX","Harper, TX","Alamo Area COG (Northwest) & Blanco County",2325,0.8617 
"78631","48","07200","TX","Harper, TX","Concho Valley COG & Permian Basin Regional Planning Commission (East)",373,0.1383 
"78632","48","05100","TX","Harwood, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",420,0.4242 
"78632","48","05500","TX","Harwood, TX","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties",570,0.5758 
"78633","48","05201","TX","Georgetown, TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",22901,0.8257 
"78633","48","05204","TX","Georgetown, TX","Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",4835,0.1743 
"78634","48","05201","TX","Hutto, TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",29662,0.7816 
"78634","48","05202","TX","Hutto, TX","Capital Area COG--Williamson County (Southeast), Round Rock City",7707,0.2031 
"78634","48","05301","TX","Hutto, TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",582,0.0153 
"78635","48","06000","TX","Hye, TX","Alamo Area COG (Northwest) & Blanco County",110,1 
"78636","48","06000","TX","Johnson City, TX","Alamo Area COG (Northwest) & Blanco County",3894,1 
"78638","48","05500","TX","Kingsbury, TX","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties",12,0.005 
"78638","48","05700","TX","Kingsbury, TX","Alamo Area COG (Northeast)--Guadalupe County",2369,0.995 
"78639","48","03400","TX","Kingsland, TX","Central Texas COG (West), Burnet & Llano Counties",8365,1 
"78640","48","05100","TX","Kyle, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",1340,0.0208 
"78640","48","05309","TX","Kyle, TX","Travis County (West, South & Outside Austin City)",71,0.0011 
"78640","48","05401","TX","Kyle, TX","Capital Area COG (Southwest)--Hays County (West)",7327,0.1135 
"78640","48","05402","TX","Kyle, TX","Capital Area COG (Southwest)--Hays County (East)",55801,0.8646 
"78641","48","05203","TX","Leander, TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",3120,0.0374 
"78641","48","05204","TX","Leander, TX","Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",63835,0.7652 
"78641","48","05305","TX","Leander, TX","Austin City (Northwest)",1968,0.0236 
"78641","48","05309","TX","Leander, TX","Travis County (West, South & Outside Austin City)",14503,0.1738 
"78642","48","03400","TX","Liberty Hill, TX","Central Texas COG (West), Burnet & Llano Counties",539,0.0264 
"78642","48","05201","TX","Liberty Hill, TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",10091,0.495 
"78642","48","05204","TX","Liberty Hill, TX","Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",9755,0.4785 
"78643","48","03400","TX","Llano, TX","Central Texas COG (West), Burnet & Llano Counties",6453,1 
"78644","48","05100","TX","Lockhart, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",20813,1 
"78645","48","05309","TX","Leander, TX","Travis County (West, South & Outside Austin City)",14051,1 
"78648","48","05100","TX","Luling, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",7552,0.9247 
"78648","48","05500","TX","Luling, TX","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties",130,0.0159 
"78648","48","05700","TX","Luling, TX","Alamo Area COG (Northeast)--Guadalupe County",485,0.0594 
"78650","48","05100","TX","Mc Dade, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",1918,1 
"78652","48","05309","TX","Manchaca, TX","Travis County (West, South & Outside Austin City)",4772,0.8184 
"78652","48","05401","TX","Manchaca, TX","Capital Area COG (Southwest)--Hays County (West)",1059,0.1816 
"78653","48","05100","TX","Manor, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",104,0.0033 
"78653","48","05301","TX","Manor, TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",30756,0.9868 
"78653","48","05309","TX","Manor, TX","Travis County (West, South & Outside Austin City)",307,0.0099 
"78654","48","03400","TX","Marble Falls, TX","Central Texas COG (West), Burnet & Llano Counties",18961,0.9626 
"78654","48","05309","TX","Marble Falls, TX","Travis County (West, South & Outside Austin City)",737,0.0374 
"78655","48","05100","TX","Martindale, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",2142,0.7361 
"78655","48","05700","TX","Martindale, TX","Alamo Area COG (Northeast)--Guadalupe County",768,0.2639 
"78656","48","05100","TX","Maxwell, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",2501,0.9634 
"78656","48","05402","TX","Maxwell, TX","Capital Area COG (Southwest)--Hays County (East)",95,0.0366 
"78657","48","03400","TX","Horseshoe Bay, TX","Central Texas COG (West), Burnet & Llano Counties",6531,1 
"78658","48","05500","TX","Ottine, TX (PO boxes)","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties",69,1 
"78659","48","05100","TX","Paige, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",3911,1 
"78660","48","05301","TX","Pflugerville, TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",97161,0.8757 
"78660","48","05303","TX","Pflugerville, TX","Austin City (Northeast)",13794,0.1243 
"78661","48","05100","TX","Prairie Lea, TX (PO boxes)","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",304,1 
"78662","48","05100","TX","Red Rock, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",2890,1 
"78663","48","03400","TX","Round Mountain, TX","Central Texas COG (West), Burnet & Llano Counties",15,0.0184 
"78663","48","05309","TX","Round Mountain, TX","Travis County (West, South & Outside Austin City)",59,0.0724 
"78663","48","05401","TX","Round Mountain, TX","Capital Area COG (Southwest)--Hays County (West)",40,0.0491 
"78663","48","06000","TX","Round Mountain, TX","Alamo Area COG (Northwest) & Blanco County",701,0.8601 
"78664","48","05202","TX","Round Rock, TX","Capital Area COG--Williamson County (Southeast), Round Rock City",52845,0.8766 
"78664","48","05301","TX","Round Rock, TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",7442,0.1234 
"78665","48","05201","TX","Round Rock, TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",2632,0.0427 
"78665","48","05202","TX","Round Rock, TX","Capital Area COG--Williamson County (Southeast), Round Rock City",49927,0.8108 
"78665","48","05204","TX","Round Rock, TX","Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",9018,0.1465 
"78666","48","05100","TX","San Marcos, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",1179,0.0136 
"78666","48","05401","TX","San Marcos, TX","Capital Area COG (Southwest)--Hays County (West)",18808,0.2172 
"78666","48","05402","TX","San Marcos, TX","Capital Area COG (Southwest)--Hays County (East)",60361,0.6971 
